amount,hour,day_of_week,merchant_cat,device_type,location_match,txn_per_hour,new_beneficiary,is_anomaly,merchant_name,device_name
5294.712675240016,23,4,3,0,0,14,1,1,Utilities,Android
236.48205780137363,4,3,1,0,1,1,1,0,Shopping,Android
30.47504879728998,17,0,3,1,1,2,0,0,Utilities,iOS
216.97764020418182,19,3,4,0,0,3,0,0,Transfer,Android
1478.7907559838002,18,3,4,1,1,1,0,0,Transfer,iOS
848.0949745968477,21,6,3,0,1,0,0,0,Utilities,Android
55.767552434886056,19,4,0,0,1,3,0,0,Food,Android
149.20394434065472,21,5,0,1,1,1,0,0,Food,iOS
372.09061213267955,19,2,3,2,1,2,0,0,Utilities,Web
276.89333384731367,17,4,0,1,0,0,0,0,Food,iOS
193.01313179038348,17,4,0,2,1,0,0,0,Food,Web
438.3825881402452,4,6,1,1,1,0,0,0,Shopping,iOS
83.75284124861128,13,3,4,0,0,1,1,0,Transfer,Android
291.86670968966314,14,3,2,2,1,4,0,0,Recharge,Web
1416.6086689474555,11,3,3,2,1,5,0,0,Utilities,Web
287.01154544284685,11,4,5,2,1,2,0,0,Entertainment,Web
103.4259381618561,21,6,0,0,1,0,0,0,Food,Android
204.5595450435577,16,5,5,2,1,1,0,0,Entertainment,Web
1404.00460173212,9,3,3,0,1,2,1,0,Utilities,Android
1209.5488285770762,10,0,2,0,1,1,0,0,Recharge,Android
120.2066389966537,14,0,4,2,1,1,0,0,Transfer,Web
85.66819917172943,15,6,1,2,1,1,0,0,Shopping,Web
1072.507677780713,7,3,3,0,1,0,0,0,Utilities,Android
285.1899718199037,14,5,3,1,1,1,0,0,Utilities,iOS
644.8884721548575,10,6,4,0,1,1,1,0,Transfer,Android
837.8059051309859,12,5,5,0,1,0,0,0,Entertainment,Android
269.3203131953955,12,4,4,0,1,0,0,0,Transfer,Android
1251.5309085343497,12,4,4,0,1,1,0,0,Transfer,Android
515.691829432967,14,2,5,2,1,2,0,0,Entertainment,Web
998.9523087278491,13,1,3,1,0,0,0,0,Utilities,iOS
473.0235454537022,21,0,4,1,0,1,0,0,Transfer,iOS
953.6007880160056,13,4,5,0,1,3,0,0,Entertainment,Android
14.895777793731977,5,5,2,2,1,2,0,0,Recharge,Web
225.06834124718594,7,2,0,1,1,2,0,0,Food,iOS
515.2537884322446,6,1,3,0,1,2,0,0,Utilities,Android
20.457325651850315,9,5,4,0,1,0,0,0,Transfer,Android
376.2702825573275,18,0,4,2,1,2,0,0,Transfer,Web
65.66552917388702,18,2,2,2,1,0,0,0,Recharge,Web
595.9322508607258,20,3,1,2,1,1,0,0,Shopping,Web
159.49378377129142,19,2,4,2,1,0,0,0,Transfer,Web
341.95382403558835,13,6,3,2,1,1,0,0,Utilities,Web
5000.0,3,2,0,0,0,8,0,1,Food,Android
420.64101515111395,9,4,3,2,1,1,1,0,Utilities,Web
584.1192494811958,15,2,1,2,1,2,0,0,Shopping,Web
1567.8379664605036,8,3,0,1,1,1,0,0,Food,iOS
875.6373358799176,18,6,2,0,1,1,1,0,Recharge,Android
349.09016150310237,18,4,4,1,1,3,0,0,Transfer,iOS
6.069841639657515,16,5,1,0,1,0,0,0,Shopping,Android
144.6825127718524,16,6,5,2,1,1,1,0,Entertainment,Web
895.8785444596608,19,6,2,0,1,1,0,0,Recharge,Android
1785.997964930234,20,3,5,0,1,1,0,0,Entertainment,Android
318.04370258480236,18,2,5,2,1,1,1,0,Entertainment,Web
149.1244207100572,13,4,4,1,1,1,0,0,Transfer,iOS
912.6988896835525,14,4,5,2,1,1,0,0,Entertainment,Web
1777.8599538397361,11,2,1,2,1,2,0,0,Shopping,Web
1154.69960363747,20,3,0,0,1,0,1,0,Food,Android
21.809068690076074,6,6,2,0,1,0,0,0,Recharge,Android
2106.841609968407,18,5,4,2,1,1,0,0,Transfer,Web
921.7382892427463,10,2,0,0,1,1,0,0,Food,Android
194.9498218693703,15,3,0,2,1,0,1,0,Food,Web
1374.3272585346006,11,1,4,1,1,4,0,0,Transfer,iOS
286.50092771648457,13,4,4,0,1,0,0,0,Transfer,Android
290.222423325955,2,6,1,1,1,2,0,0,Shopping,iOS
311.5740189717538,5,6,0,0,1,2,0,0,Food,Android
1472.6634760307918,15,1,5,1,1,0,0,0,Entertainment,iOS
669.1498213545041,13,1,3,0,1,0,0,0,Utilities,Android
993.8010697780514,11,6,1,2,1,0,1,0,Shopping,Web
148.0435559861824,6,6,0,2,1,2,0,0,Food,Web
52.46658544782812,1,1,2,0,1,3,0,0,Recharge,Android
237.6291639427343,9,2,2,2,1,1,0,0,Recharge,Web
426.43574930281187,3,5,0,1,1,3,0,0,Food,iOS
30.982922321803034,15,1,5,2,1,2,0,0,Entertainment,Web
290.431852944534,17,2,5,0,1,0,0,0,Entertainment,Android
109.76897892368709,17,3,3,0,1,0,0,0,Utilities,Android
66.98717180537422,17,6,3,1,0,1,0,0,Utilities,iOS
1053.011630641216,20,0,3,0,1,3,1,0,Utilities,Android
544.378285146958,18,3,3,2,1,1,1,0,Utilities,Web
462.247205918753,11,4,5,1,1,1,1,0,Entertainment,iOS
218.48028770994387,21,1,0,2,1,1,1,0,Food,Web
40.010006293866894,11,0,4,1,1,3,0,0,Transfer,iOS
266.8852052078225,21,4,1,2,1,4,0,0,Shopping,Web
213.96005686048267,16,2,5,0,1,0,0,0,Entertainment,Android
310.61799345954324,8,3,1,1,1,2,0,0,Shopping,iOS
171.59163052444688,9,4,3,1,1,1,1,0,Utilities,iOS
840.1305444234223,7,1,5,1,1,2,0,0,Entertainment,iOS
329.50543214210927,14,2,2,1,1,1,0,0,Recharge,iOS
230.18770548719914,9,4,0,0,1,2,0,0,Food,Android
61.51361080026131,21,2,2,2,1,3,0,0,Recharge,Web
543.9641972419872,18,5,3,0,1,2,0,0,Utilities,Android
98.54840952419731,13,6,4,0,1,2,0,0,Transfer,Android
2803.3714456163307,17,3,3,2,1,3,0,0,Utilities,Web
309.42278094352974,12,6,1,2,1,2,0,0,Shopping,Web
5000.0,3,5,0,1,0,12,1,1,Food,iOS
294.17635985758847,11,0,4,0,1,1,0,0,Transfer,Android
242.14192071552853,19,5,1,1,1,2,0,0,Shopping,iOS
2687.0466608164816,14,3,4,2,1,5,0,0,Transfer,Web
551.943523836038,9,0,3,2,1,1,0,0,Utilities,Web
3.408399537422526,8,2,1,0,1,0,0,0,Shopping,Android
753.9332846530365,10,0,4,2,1,1,0,0,Transfer,Web
679.6245736574134,13,0,3,2,1,2,0,0,Utilities,Web
165.57437016348428,20,4,5,1,1,3,1,0,Entertainment,iOS
471.28741287147716,20,1,0,1,1,0,0,0,Food,iOS
360.1595700007904,11,2,1,1,1,2,0,0,Shopping,iOS
696.2440581319528,7,1,4,0,1,1,0,0,Transfer,Android
17105.247303583747,2,3,1,0,0,13,1,1,Shopping,Android
1043.8893862286302,15,4,3,2,1,0,0,0,Utilities,Web
39.231401412412225,11,1,4,2,1,3,0,0,Transfer,Web
965.7047936269959,18,6,5,1,1,3,1,0,Entertainment,iOS
255.1647122326806,12,4,2,0,1,2,0,0,Recharge,Android
140.69275248250088,11,0,4,0,1,1,0,0,Transfer,Android
27.59846019768345,0,5,4,2,1,1,0,0,Transfer,Web
383.64169142532296,7,3,5,1,1,2,0,0,Entertainment,iOS
318.97249915511276,16,3,3,2,1,1,0,0,Utilities,Web
122.39462994629478,19,2,2,0,1,2,0,0,Recharge,Android
274.4641798870831,17,2,5,0,1,2,0,0,Entertainment,Android
202.5886314344511,20,2,1,0,1,1,0,0,Shopping,Android
250.90560551081214,20,0,0,1,1,1,0,0,Food,iOS
1547.3498676189695,17,1,2,2,1,2,0,0,Recharge,Web
59.85981020735454,11,5,0,1,1,0,0,0,Food,iOS
343.61330454190363,4,5,3,1,1,1,0,0,Utilities,iOS
529.2809275815777,12,1,3,0,1,2,0,0,Utilities,Android
384.0298847655183,7,0,4,0,1,3,0,0,Transfer,Android
575.3396986254392,20,0,1,1,0,0,0,0,Shopping,iOS
105.40426242163653,16,1,1,2,1,1,0,0,Shopping,Web
300.97967440630106,12,2,0,1,1,1,0,0,Food,iOS
308.69304244050574,16,3,4,2,1,1,0,0,Transfer,Web
340.65661559302146,17,4,1,0,1,1,0,0,Shopping,Android
398.1514378945036,14,3,3,1,1,0,1,0,Utilities,iOS
70.05285750570609,11,5,3,2,1,1,0,0,Utilities,Web
252.29426414600343,12,1,0,0,1,1,0,0,Food,Android
351.28827436063006,10,2,4,0,1,1,0,0,Transfer,Android
592.3095379939268,15,0,3,0,1,4,0,0,Utilities,Android
74.62724908121969,11,4,4,2,0,4,0,0,Transfer,Web
1009.1214516018874,11,6,4,1,1,0,0,0,Transfer,iOS
505.8295816006237,21,5,0,1,1,1,1,0,Food,iOS
273.1022833514456,18,3,3,2,1,1,0,0,Utilities,Web
1446.7894173709462,17,6,3,0,1,1,0,0,Utilities,Android
543.207949500028,14,0,1,1,1,0,0,0,Shopping,iOS
225.0160607073413,15,0,0,2,1,2,0,0,Food,Web
447.67360249709486,12,5,0,0,1,0,0,0,Food,Android
509.8392368888419,7,1,2,0,1,3,0,0,Recharge,Android
275.51232539038887,6,6,0,2,1,0,0,0,Food,Web
37.15002327017092,0,1,1,2,1,1,0,0,Shopping,Web
367.53098516588665,17,5,0,0,1,2,0,0,Food,Android
1254.8196182602426,7,1,2,0,1,1,0,0,Recharge,Android
982.9305116826087,9,3,0,0,1,0,0,0,Food,Android
792.5127026203462,17,3,5,2,1,1,0,0,Entertainment,Web
169.94630804290955,19,5,2,1,0,3,0,0,Recharge,iOS
607.7218787983703,8,5,4,2,1,0,0,0,Transfer,Web
974.0491505133544,13,4,1,0,1,2,0,0,Shopping,Android
3612.8281767723092,10,1,2,1,1,3,0,0,Recharge,iOS
133.5925814661725,1,5,2,1,1,4,0,0,Recharge,iOS
215.83255501670658,14,1,2,0,1,3,0,0,Recharge,Android
234.5800296863972,12,5,1,2,1,1,0,0,Shopping,Web
358.9964686702645,13,0,4,1,1,1,0,0,Transfer,iOS
498.7034226372508,11,2,2,1,1,1,0,0,Recharge,iOS
662.4053748203308,15,6,0,2,1,1,0,0,Food,Web
449.16189737617833,13,4,2,2,1,0,0,0,Recharge,Web
1708.580340381921,14,3,5,2,1,1,0,0,Entertainment,Web
577.676003685825,14,0,4,2,1,2,0,0,Transfer,Web
109.17025235650061,8,0,5,1,1,1,0,0,Entertainment,iOS
977.1618612618389,10,1,0,1,1,3,0,0,Food,iOS
412.68973809679767,21,0,1,1,1,0,0,0,Shopping,iOS
425.6292785870847,16,4,1,2,1,1,0,0,Shopping,Web
218.53544262314986,7,3,4,0,1,0,0,0,Transfer,Android
81.070592763702,2,3,3,1,1,2,0,0,Utilities,iOS
17.999726590060778,14,6,2,1,1,1,0,0,Recharge,iOS
904.2116608949392,9,1,3,1,1,1,0,0,Utilities,iOS
781.0798585604185,8,2,2,0,1,4,0,0,Recharge,Android
17.403919748349335,5,5,1,0,1,2,0,0,Shopping,Android
443.0888516404921,19,3,2,0,1,2,0,0,Recharge,Android
224.10653539494118,18,0,0,2,1,2,0,0,Food,Web
798.7724663845662,14,0,5,2,1,1,0,0,Entertainment,Web
1090.5383795311684,19,4,0,2,1,1,0,0,Food,Web
357.5276572393749,13,2,2,0,1,0,1,0,Recharge,Android
139.33253918799943,12,5,3,0,1,1,0,0,Utilities,Android
827.4445816107725,8,2,0,0,1,1,0,0,Food,Android
6.833865464508433,14,0,2,0,1,1,0,0,Recharge,Android
1880.7327034202888,12,4,0,0,1,0,0,0,Food,Android
69.12857354247518,19,2,3,0,1,1,0,0,Utilities,Android
393.08920355927984,14,1,0,1,1,4,0,0,Food,iOS
648.9251946262573,13,4,5,1,1,3,0,0,Entertainment,iOS
139.40563918489124,13,2,0,0,1,0,0,0,Food,Android
1512.4394751574443,10,0,0,1,1,0,0,0,Food,iOS
137.09633362202376,12,3,4,1,1,2,0,0,Transfer,iOS
1146.9265384303621,21,2,5,2,1,1,0,0,Entertainment,Web
53.659294562526114,11,3,5,1,1,1,0,0,Entertainment,iOS
99.43828460433214,10,5,2,0,1,3,0,0,Recharge,Android
262.70542094007277,12,0,5,1,1,2,0,0,Entertainment,iOS
704.3261502214554,11,2,5,2,1,2,0,0,Entertainment,Web
101.2024348627109,19,4,2,2,1,2,0,0,Recharge,Web
5000.0,1,2,3,2,1,10,1,1,Utilities,Web
1628.9152254961352,14,1,5,1,0,0,1,0,Entertainment,iOS
1087.6226499203476,19,0,3,2,1,0,0,0,Utilities,Web
117.52746646560769,17,5,0,2,1,3,0,0,Food,Web
1012.5093158252558,7,5,4,2,1,3,1,0,Transfer,Web
418.6714479687184,10,5,5,1,1,6,0,0,Entertainment,iOS
305.12968340462845,9,6,4,1,1,1,0,0,Transfer,iOS
1276.0858087953832,13,3,1,1,1,0,0,0,Shopping,iOS
63.27559107493351,19,5,3,0,1,1,0,0,Utilities,Android
1685.2361421015855,0,5,2,2,1,1,0,0,Recharge,Web
486.86111600973055,18,3,5,2,1,0,0,0,Entertainment,Web
460.18556572772906,8,1,2,2,1,0,0,0,Recharge,Web
188.16029031897045,10,6,3,1,1,0,1,0,Utilities,iOS
193.80282983081085,11,5,0,0,0,0,1,0,Food,Android
692.5476773920777,10,4,5,2,1,2,0,0,Entertainment,Web
398.96967580206666,8,2,1,0,1,3,0,0,Shopping,Android
375.1959398703615,8,4,4,2,1,1,0,0,Transfer,Web
666.5560819619147,20,6,3,2,1,1,0,0,Utilities,Web
568.4350610570127,18,1,1,2,1,3,0,0,Shopping,Web
926.3104470083002,10,2,2,1,1,1,0,0,Recharge,iOS
177.5207286296011,13,2,3,1,1,1,0,0,Utilities,iOS
260.2553577463302,16,6,0,0,1,0,0,0,Food,Android
613.7176218604438,6,3,4,1,1,3,0,0,Transfer,iOS
682.9232442972024,4,0,5,0,1,3,0,0,Entertainment,Android
14.726823553308972,10,1,4,2,1,4,0,0,Transfer,Web
1567.0669594621183,14,3,1,2,1,1,0,0,Shopping,Web
1910.4512824538078,14,2,3,0,1,2,0,0,Utilities,Android
788.5949852586282,18,1,0,0,1,1,0,0,Food,Android
522.7714335321656,20,5,1,2,1,0,1,0,Shopping,Web
137.05857107601045,2,0,3,2,1,2,0,0,Utilities,Web
1612.31574844125,17,1,5,1,1,2,0,0,Entertainment,iOS
836.2049566500132,21,6,4,0,1,3,0,0,Transfer,Android
250.28809079067034,9,3,4,2,1,1,0,0,Transfer,Web
233.07292825054896,12,1,3,2,1,2,0,0,Utilities,Web
324.8823919888856,13,0,5,1,1,2,0,0,Entertainment,iOS
2135.86569962738,19,4,2,1,1,0,0,0,Recharge,iOS
1.8614744970540196,14,3,2,1,1,1,0,0,Recharge,iOS
162.16330310505836,8,5,0,0,1,1,0,0,Food,Android
1190.1859241183315,11,3,5,0,1,0,0,0,Entertainment,Android
269.4996822189411,13,6,0,0,0,0,1,0,Food,Android
715.245661732338,7,2,5,2,1,1,0,0,Entertainment,Web
262.002735047619,17,5,4,1,1,0,0,0,Transfer,iOS
1608.5179496272774,20,0,5,2,1,0,0,0,Entertainment,Web
247.60505449890456,11,4,3,2,1,1,0,0,Utilities,Web
517.0722163461218,21,4,3,0,1,1,1,0,Utilities,Android
8037.268773490771,0,4,4,2,1,18,0,1,Transfer,Web
132.92493991900193,9,0,5,2,1,1,1,0,Entertainment,Web
816.6448271421026,13,4,5,1,1,1,1,0,Entertainment,iOS
82.94186081677269,17,1,3,2,1,1,0,0,Utilities,Web
84.22253140481288,6,6,4,1,1,4,0,0,Transfer,iOS
346.5863565916554,11,4,5,1,1,3,1,0,Entertainment,iOS
92.2270897484062,8,1,2,2,1,1,0,0,Recharge,Web
664.2989619180248,20,2,0,0,1,1,0,0,Food,Android
200.58790463503072,9,4,2,0,1,0,0,0,Recharge,Android
1657.5500412470085,16,0,1,1,1,0,0,0,Shopping,iOS
380.4505460817256,8,2,1,1,1,3,0,0,Shopping,iOS
466.37138043696234,11,0,0,1,1,1,0,0,Food,iOS
28.731435209527277,17,4,1,2,1,2,0,0,Shopping,Web
117.3866427074913,19,2,2,0,1,2,0,0,Recharge,Android
110.33182660142468,17,0,0,1,1,0,0,0,Food,iOS
524.9651281239101,13,0,0,0,1,2,0,0,Food,Android
262.2518294145134,17,4,3,0,1,4,0,0,Utilities,Android
186.71364833289545,5,6,2,1,1,0,0,0,Recharge,iOS
486.55498172407664,7,6,2,1,1,0,0,0,Recharge,iOS
598.3005602127794,18,1,5,2,1,0,1,0,Entertainment,Web
973.8509256080675,12,2,1,0,1,2,0,0,Shopping,Android
1186.692091985746,18,3,3,1,1,1,0,0,Utilities,iOS
796.4999048815454,10,1,4,1,1,3,0,0,Transfer,iOS
307.92511913595445,18,1,1,2,0,2,0,0,Shopping,Web
423.2073994304437,9,3,2,2,1,2,0,0,Recharge,Web
936.1579632444804,9,0,3,2,1,0,0,0,Utilities,Web
322.66881597556,7,3,3,1,1,1,0,0,Utilities,iOS
37.71435146726359,13,3,3,0,1,1,0,0,Utilities,Android
9.980688407164358,21,2,3,1,1,1,0,0,Utilities,iOS
198.68460319018928,14,4,4,2,1,2,0,0,Transfer,Web
475.80359266678266,7,6,4,1,1,0,1,0,Transfer,iOS
453.8289324345918,13,0,3,1,1,1,0,0,Utilities,iOS
764.2153199613871,14,4,5,1,0,1,0,0,Entertainment,iOS
240.04795589730543,7,4,2,1,1,3,0,0,Recharge,iOS
2229.6710786180156,14,5,1,0,1,2,0,0,Shopping,Android
2011.342250198719,7,5,4,0,1,3,0,0,Transfer,Android
761.9937435398106,0,6,5,0,1,0,0,0,Entertainment,Android
538.5334832630675,14,5,1,1,1,1,0,0,Shopping,iOS
378.83221046972653,3,5,0,2,1,1,0,0,Food,Web
198.8181717107349,11,1,3,2,1,5,0,0,Utilities,Web
4.789802527411742,13,2,2,2,1,1,0,0,Recharge,Web
2237.007911474289,16,6,1,2,1,3,0,0,Shopping,Web
203.27740839504847,17,0,3,0,1,2,0,0,Utilities,Android
358.23236760019824,19,5,0,0,1,0,0,0,Food,Android
101.09610910139301,12,0,0,1,1,3,0,0,Food,iOS
1099.1676656906286,17,5,1,1,1,4,0,0,Shopping,iOS
14.315091761877635,20,1,0,0,1,1,0,0,Food,Android
1007.7510693785973,13,3,2,0,1,2,0,0,Recharge,Android
20.216901717075412,12,5,0,0,1,1,0,0,Food,Android
914.4463258833106,19,2,5,2,1,1,0,0,Entertainment,Web
162.53770539076174,19,3,1,1,1,0,0,0,Shopping,iOS
2512.1477444419806,15,4,3,2,1,3,0,0,Utilities,Web
1430.9754970344038,14,2,4,2,0,2,0,0,Transfer,Web
892.9691997450407,14,5,4,0,1,3,0,0,Transfer,Android
88.34867159138622,19,3,2,2,1,0,1,0,Recharge,Web
620.503216146814,3,3,4,2,1,0,0,0,Transfer,Web
165.45369341672034,21,3,3,0,1,1,0,0,Utilities,Android
5000.0,2,2,3,0,0,11,0,1,Utilities,Android
192.25862405425966,18,2,0,1,1,3,1,0,Food,iOS
1387.277864228202,10,5,5,0,1,0,0,0,Entertainment,Android
5000.0,2,5,4,0,0,9,1,1,Transfer,Android
68.41478969036085,12,0,5,2,1,3,0,0,Entertainment,Web
507.5171817420743,12,5,2,1,1,3,0,0,Recharge,iOS
117.05816658528992,11,5,2,1,1,1,0,0,Recharge,iOS
205.8635221975171,16,3,4,1,1,2,0,0,Transfer,iOS
177.9722576594813,6,6,2,2,1,1,0,0,Recharge,Web
1.0,16,3,0,1,1,1,0,0,Food,iOS
540.7451961441359,15,0,0,0,1,1,0,0,Food,Android
128.0569836812333,14,0,1,0,1,0,0,0,Shopping,Android
337.416803389816,11,5,4,0,1,2,0,0,Transfer,Android
753.1965998938962,21,5,0,2,1,1,1,0,Food,Web
321.7255277654627,8,4,2,1,1,1,0,0,Recharge,iOS
165.63642799090175,3,0,3,0,1,4,0,0,Utilities,Android
127.4566076538497,16,2,5,1,1,2,0,0,Entertainment,iOS
232.08891549964386,11,4,0,1,1,1,0,0,Food,iOS
838.8453543481606,16,1,4,2,1,2,0,0,Transfer,Web
102.6073916858458,8,4,0,2,1,1,0,0,Food,Web
1513.647922375985,4,1,2,1,1,0,0,0,Recharge,iOS
1187.2613055947322,7,6,0,1,1,3,1,0,Food,iOS
242.51208960624456,13,2,1,2,1,1,0,0,Shopping,Web
679.972901781863,7,0,4,1,1,0,0,0,Transfer,iOS
103.65452365662377,7,5,0,2,1,2,1,0,Food,Web
23.910570178498787,20,2,2,0,1,2,0,0,Recharge,Android
775.4281001697722,20,6,2,1,1,1,1,0,Recharge,iOS
284.5673474785833,21,1,3,1,1,2,0,0,Utilities,iOS
106.52037573628972,15,4,3,1,1,1,0,0,Utilities,iOS
523.4716893624854,7,2,4,0,1,0,0,0,Transfer,Android
1574.4316803460729,18,4,2,1,1,1,0,0,Recharge,iOS
604.3511620817882,12,0,0,2,1,3,0,0,Food,Web
165.79657010278845,12,5,3,1,1,2,1,0,Utilities,iOS
153.67975410501168,5,1,4,1,1,3,0,0,Transfer,iOS
5670.134235841855,3,3,3,1,1,12,1,1,Utilities,iOS
1592.701175479622,18,3,0,0,1,2,0,0,Food,Android
395.61767234515185,15,2,2,1,1,1,0,0,Recharge,iOS
59.771754642250734,19,5,2,1,1,4,0,0,Recharge,iOS
308.76457446024915,18,0,4,2,1,2,0,0,Transfer,Web
134.01988804391488,19,3,1,0,1,2,0,0,Shopping,Android
1606.1927689910383,21,4,2,2,1,3,0,0,Recharge,Web
1186.8985222148608,10,6,4,2,1,3,0,0,Transfer,Web
170.87776078306254,9,1,2,0,1,0,0,0,Recharge,Android
316.45079593331525,7,6,0,2,1,3,0,0,Food,Web
510.78499435176485,7,0,4,0,0,1,0,0,Transfer,Android
573.2710417514297,15,2,1,1,1,1,0,0,Shopping,iOS
334.9560919718987,1,2,5,2,1,3,0,0,Entertainment,Web
71.60752579305051,11,6,4,0,1,2,0,0,Transfer,Android
203.63768624821606,13,6,1,1,1,1,0,0,Shopping,iOS
8.999800645726232,7,0,4,2,1,1,0,0,Transfer,Web
1648.3712006207747,15,6,5,0,1,2,0,0,Entertainment,Android
382.107665181217,11,6,2,2,1,1,0,0,Recharge,Web
1738.152217977593,7,0,5,1,1,1,0,0,Entertainment,iOS
223.83814954604617,16,6,5,2,1,3,0,0,Entertainment,Web
596.5430261410955,21,1,2,0,1,1,0,0,Recharge,Android
43.33334585623554,8,2,1,0,1,3,0,0,Shopping,Android
151.71165131278332,18,3,5,2,1,3,1,0,Entertainment,Web
73.145510980984,15,2,1,1,1,1,0,0,Shopping,iOS
1128.1713597513321,4,3,2,2,1,1,0,0,Recharge,Web
63.594156234143234,16,3,4,0,1,4,0,0,Transfer,Android
957.3499153939924,0,6,5,2,1,2,1,0,Entertainment,Web
338.1482726908865,16,3,3,2,1,0,0,0,Utilities,Web
1605.4983366580682,15,0,4,0,1,2,0,0,Transfer,Android
242.40529014094906,14,6,1,1,1,1,0,0,Shopping,iOS
105.36531616688951,9,6,4,1,1,1,0,0,Transfer,iOS
221.04255488615533,12,4,2,0,1,1,0,0,Recharge,Android
2421.8553367478203,12,0,2,2,1,2,0,0,Recharge,Web
135.75078977656776,16,4,3,0,1,0,0,0,Utilities,Android
159.628387889437,16,4,2,0,1,1,1,0,Recharge,Android
30.71186745956324,9,3,1,0,0,2,0,0,Shopping,Android
753.7838850218642,17,5,5,2,1,2,0,0,Entertainment,Web
1174.0982912040997,19,0,0,2,0,2,0,0,Food,Web
1168.6324356114665,15,1,0,2,1,3,0,0,Food,Web
364.6308830813196,20,4,4,0,1,1,0,0,Transfer,Android
75.62393925705919,8,0,2,1,1,1,0,0,Recharge,iOS
467.7479993400275,17,0,2,0,1,0,0,0,Recharge,Android
1432.665272036368,17,3,4,0,1,0,0,0,Transfer,Android
284.26525203387064,11,6,0,0,1,1,0,0,Food,Android
966.1815022699477,18,1,3,1,1,1,0,0,Utilities,iOS
821.94177904845,20,5,5,1,1,1,0,0,Entertainment,iOS
889.9595256374639,21,0,1,2,1,1,0,0,Shopping,Web
146.84994554293155,13,4,1,2,1,3,0,0,Shopping,Web
2166.0609912531704,15,6,5,1,1,1,0,0,Entertainment,iOS
750.6308097931004,21,1,3,2,1,4,0,0,Utilities,Web
2475.641453691533,13,2,0,2,1,1,0,0,Food,Web
939.6885521593474,9,6,3,1,1,4,0,0,Utilities,iOS
801.2141810921482,20,0,5,1,1,2,0,0,Entertainment,iOS
1651.1492600583895,16,4,1,0,1,1,0,0,Shopping,Android
205.05527218613528,16,0,4,2,1,1,0,0,Transfer,Web
433.1538284434453,16,5,4,1,1,0,1,0,Transfer,iOS
1873.2255365066335,18,6,4,1,1,1,0,0,Transfer,iOS
333.2310286626849,13,4,4,0,1,2,0,0,Transfer,Android
1824.8213288834997,2,5,5,1,1,2,0,0,Entertainment,iOS
838.3424054604354,2,1,1,0,1,2,0,0,Shopping,Android
267.08186517966175,9,2,2,0,1,4,0,0,Recharge,Android
90.41737475702219,12,5,2,1,1,2,0,0,Recharge,iOS
279.5217006482417,11,3,2,0,1,1,0,0,Recharge,Android
1896.85610686416,19,2,4,1,1,3,0,0,Transfer,iOS
777.454339242178,13,6,3,2,1,3,1,0,Utilities,Web
248.15074913607634,7,1,5,0,1,3,0,0,Entertainment,Android
593.7225488509572,13,5,1,0,1,1,0,0,Shopping,Android
568.0059547466891,15,1,3,0,1,1,1,0,Utilities,Android
402.8525540178668,14,5,5,0,1,3,0,0,Entertainment,Android
121.98448884127667,13,0,1,1,1,2,0,0,Shopping,iOS
42.10195825684308,11,0,4,2,1,2,0,0,Transfer,Web
69.45984955545578,11,0,1,0,1,1,0,0,Shopping,Android
43.35397741729781,6,6,3,0,1,0,0,0,Utilities,Android
55.02988400084993,12,6,3,2,1,2,0,0,Utilities,Web
608.1517922594679,12,1,0,1,1,1,0,0,Food,iOS
320.69590923478125,11,0,5,2,1,1,1,0,Entertainment,Web
5000.0,2,0,1,1,0,13,1,1,Shopping,iOS
288.47692122109873,18,0,4,1,1,1,0,0,Transfer,iOS
219.2945718079877,21,5,1,0,1,0,0,0,Shopping,Android
604.4881280528103,8,1,3,2,1,1,0,0,Utilities,Web
190.4976468751356,17,5,3,1,1,0,0,0,Utilities,iOS
1122.9340060964382,10,5,5,0,1,2,0,0,Entertainment,Android
743.3370055205143,14,2,4,2,1,1,0,0,Transfer,Web
548.0923959694895,15,6,1,0,1,0,0,0,Shopping,Android
705.6086891042502,11,2,0,2,1,2,0,0,Food,Web
523.8341150831413,13,6,0,0,1,0,0,0,Food,Android
600.1040814878568,8,0,4,2,1,6,0,0,Transfer,Web
370.89654209836317,14,5,2,0,1,1,0,0,Recharge,Android
914.5422710944198,4,0,1,1,1,2,0,0,Shopping,iOS
77.26533343293482,10,4,5,1,1,0,1,0,Entertainment,iOS
144.94622210586942,13,4,2,2,1,2,0,0,Recharge,Web
93.55865482606636,11,0,0,2,1,0,1,0,Food,Web
1.114568126092023,9,2,5,1,1,0,0,0,Entertainment,iOS
1431.0939810580724,1,6,5,0,1,1,0,0,Entertainment,Android
185.4579103836899,18,5,1,0,1,0,0,0,Shopping,Android
102.44919878602018,21,4,1,0,1,2,0,0,Shopping,Android
556.2940228842454,21,2,5,1,1,2,0,0,Entertainment,iOS
127.78797973201372,8,3,4,1,1,1,0,0,Transfer,iOS
1585.4177455507206,7,5,3,0,1,0,0,0,Utilities,Android
52.958038865652576,7,3,3,1,1,2,0,0,Utilities,iOS
632.6558223567959,19,0,3,2,1,3,0,0,Utilities,Web
1646.449711751464,4,5,3,2,1,4,0,0,Utilities,Web
111.09469102936639,17,1,0,2,1,2,0,0,Food,Web
1322.1743970455016,15,0,4,2,1,0,0,0,Transfer,Web
111.32920037794548,12,1,5,2,1,0,0,0,Entertainment,Web
3.6148405947961915,13,0,4,0,1,2,0,0,Transfer,Android
